# File Name: /Volumes/SHARED/Mallory/data/2023/12-23/IAV_burstsize_12-11-23/burstsize_ost_qs3_2023-12-13-112357_Copy.eds
# Comment: 
# Operator: DEFAULT
# Barcode: 
# Instrument Type: QuantStudio™ 3 System
# Block Type: 96-Well 0.2-mL Block
# Instrument Name: 272321126
# Instrument Serial Number: 272321126
# Heated Cover Serial Number:
# Block Serial Number: 33160298
# Run Start Date/Time: 2023-12-13 11:54:12 AM CST
# Run End Date/Time: 2023-12-13 01:49:43 PM CST
# Run Duration: 115 minutes 30 seconds
# Sample Volume: 25.0
# Cover Temperature: 105.0
# Passive Reference: ROX
# PCR Stage/Step Number: Stage 2 Step 2
# Quantification Cycle Method: CT
# Analysis Date/Time: 2023-12-14 11:36:34 AM CST
# Software Name and Version: Design & Analysis Software v2.6.0
# Plugin Name and Version: Primary Analysis v1.7.0, Standard Curve v1.6.0
# Exported On: 2024-03-13 11:36:12 AM CDT
"Well","Well Position","Cycle Number","Target","Rn","dRn","Sample","Omit"
"73","G1","1","Target 1","0.2009696066379547","6.571383373775103E-4","m gene 10^2","false"
"73","G1","2","Target 1","0.20091164112091064","1.6837605374597255E-5","m gene 10^2","false"
"73","G1","3","Target 1","0.20140384137630463","-7.329735419023872E-5","m gene 10^2","false"
"73","G1","4","Target 1","0.20232637226581573","2.66898320362024E-4","m gene 10^2","false"
"73","G1","5","Target 1","0.20297646522521973","3.346560648071978E-4","m gene 10^2","false"
"73","G1","6","Target 1","0.2033422291278839","1.1808475251253673E-4","m gene 10^2","false"
"73","G1","7","Target 1","0.20369809865951538","-1.0838093081481145E-4","m gene 10^2","false"
"73","G1","8","Target 1","0.20467619597911835","2.873811738293092E-4","m gene 10^2","false"
"73","G1","9","Target 1","0.20509129762649536","1.2014760624750546E-4","m gene 10^2","false"
"73","G1","10","Target 1","0.2058255523443222","2.7206710911550306E-4","m gene 10^2","false"
"73","G1","11","Target 1","0.20622599124908447","9.017079891895322E-5","m gene 10^2","false"
"73","G1","12","Target 1","0.20727480947971344","5.566538145890748E-4","m gene 10^2","false"
"73","G1","13","Target 1","0.2074640542268753","1.6356334679212218E-4","m gene 10^2","false"
"73","G1","14","Target 1","0.2074204683303833","-4.623577646587279E-4","m gene 10^2","false"
"73","G1","15","Target 1","0.2077755481004715","-6.8961320952935E-4","m gene 10^2","false"
"73","G1","16","Target 1","0.20928707718849182","2.3958066353212907E-4","m gene 10^2","false"
"73","G1","17","Target 1","0.20963197946548462","2.147725566109017E-6","m gene 10^2","false"
"73","G1","18","Target 1","0.20948071777820587","-7.314491766714842E-4","m gene 10^2","false"
"73","G1","19","Target 1","0.2094046026468277","-0.001389899523008476","m gene 10^2","false"
"73","G1","20","Target 1","0.20991037786006927","-0.0014664595247257444","m gene 10^2","false"
"73","G1","21","Target 1","0.21190568804740906","-5.348455234477963E-5","m gene 10^2","false"
"73","G1","22","Target 1","0.2122662365436554","-2.752712710572874E-4","m gene 10^2","false"
"73","G1","23","Target 1","0.21251890063285828","-6.049423968132244E-4","m gene 10^2","false"
"73","G1","24","Target 1","0.2142276167869568","5.214385423264406E-4","m gene 10^2","false"
"73","G1","25","Target 1","0.21717087924480438","0.002882365785215218","m gene 10^2","false"
"73","G1","26","Target 1","0.22264546155929565","0.007774612884747644","m gene 10^2","false"
"73","G1","27","Target 1","0.23193101584911346","0.016477831959606636","m gene 10^2","false"
"73","G1","28","Target 1","0.24876689910888672","0.032731380004421044","m gene 10^2","false"
"73","G1","29","Target 1","0.28160545229911804","0.06498759797969356","m gene 10^2","false"
"73","G1","30","Target 1","0.34092992544174194","0.12372973590735861","m gene 10^2","false"
"73","G1","31","Target 1","0.4440793991088867","0.22629687435954457","m gene 10^2","false"
"73","G1","32","Target 1","0.6130447387695312","0.3946798788052302","m gene 10^2","false"
"73","G1","33","Target 1","0.8577455878257751","0.6387983926465154","m gene 10^2","false"
"73","G1","34","Target 1","1.167020559310913","0.9474910289166945","m gene 10^2","false"
"73","G1","35","Target 1","1.5068891048431396","1.286777239233962","m gene 10^2","false"
"73","G1","36","Target 1","1.8329280614852905","1.6122338606611542","m gene 10^2","false"
"73","G1","37","Target 1","2.1185309886932373","1.8972544526541422","m gene 10^2","false"
"73","G1","38","Target 1","2.3544459342956543","2.1325870630416004","m gene 10^2","false"
"73","G1","39","Target 1","2.5408480167388916","2.3184068102698787","m gene 10^2","false"
"73","G1","40","Target 1","2.666564702987671","2.4435411613036995","m gene 10^2","false"
"85","H1","1","Target 1","0.24844540655612946","-0.0033224940740416253","m gene 10^1","false"
"85","H1","2","Target 1","0.24972280859947205","-0.003027096390724192","m gene 10^1","false"
"85","H1","3","Target 1","0.2516613304615021","-0.00207057888871932","m gene 10^1","false"
"85","H1","4","Target 1","0.2542315423488617","-4.823713613848579E-4","m gene 10^1","false"
"85","H1","5","Target 1","0.2561238408088684","4.2792273859669884E-4","m gene 10^1","false"
"85","H1","6","Target 1","0.2581721544265747","0.001494231996277896","m gene 10^1","false"
"85","H1","7","Target 1","0.2591330409049988","0.0014731141146768112","m gene 10^1","false"
"85","H1","8","Target 1","0.2599557936191559","0.0013138624688087586","m gene 10^1","false"
"85","H1","9","Target 1","0.25999075174331665","3.6681623294436807E-4","m gene 10^1","false"
"85","H1","10","Target 1","0.26024532318115234","-3.606166892450957E-4","m gene 10^1","false"
"85","H1","11","Target 1","0.26169508695602417","1.0714272560157336E-4","m gene 10^1","false"
"85","H1","12","Target 1","0.26233619451522827","-2.337540752194822E-4","m gene 10^1","false"
"85","H1","13","Target 1","0.26347994804382324","-7.200490664966861E-5","m gene 10^1","false"
"85","H1","14","Target 1","0.2647082805633545","1.7432325285642427E-4","m gene 10^1","false"
"85","H1","15","Target 1","0.26560717821121216","9.121654068893316E-5","m gene 10^1","false"
"85","H1","16","Target 1","0.2657448947429657","-7.530712875826839E-4","m gene 10^1","false"
"85","H1","17","Target 1","0.26799529790878296","5.153275182094752E-4","m gene 10^1","false"
"85","H1","18","Target 1","0.26846566796302795","3.6932124293132147E-6","m gene 10^1","false"
"85","H1","19","Target 1","0.26856642961502075","-8.77549495603046E-4","m gene 10^1","false"
"85","H1","20","Target 1","0.2691895365715027","-0.0012364468991462696","m gene 10^1","false"
"85","H1","21","Target 1","0.27052974700927734","-8.782408213967685E-4","m gene 10^1","false"
"85","H1","22","Target 1","0.27264028787612915","2.50295685429881E-4","m gene 10^1","false"
"85","H1","23","Target 1","0.2734708786010742","9.888205034979227E-5","m gene 10^1","false"
"85","H1","24","Target 1","0.2735725939273834","-7.814069833661608E-4","m gene 10^1","false"
"85","H1","25","Target 1","0.27476587891578674","-5.701263549879976E-4","m gene 10^1","false"
"85","H1","26","Target 1","0.27586957812309265","-4.484315077072465E-4","m gene 10^1","false"
"85","H1","27","Target 1","0.27687546610832214","-4.245478825029114E-4","m gene 10^1","false"
"85","H1","28","Target 1","0.2775629460811615","-7.190722696887131E-4","m gene 10^1","false"
"85","H1","29","Target 1","0.28018394112586975","9.199184149944373E-4","m gene 10^1","false"
"85","H1","30","Target 1","0.28291749954223633","0.0026714724713358573","m gene 10^1","false"
"85","H1","31","Target 1","0.288874089717865","0.007646058286939362","m gene 10^1","false"
"85","H1","32","Target 1","0.30187565088272095","0.019665615091770162","m gene 10^1","false"
"85","H1","33","Target 1","0.32404622435569763","0.04085418420472169","m gene 10^1","false"
"85","H1","34","Target 1","0.363913893699646","0.07973984918864489","m gene 10^1","false"
"85","H1","35","Target 1","0.43625909090042114","0.1511030420293949","m gene 10^1","false"
"85","H1","36","Target 1","0.5619431138038635","0.2758050605728121","m gene 10^1","false"
"85","H1","37","Target 1","0.757098913192749","0.46997885560167246","m gene 10^1","false"
"85","H1","38","Target 1","1.0282989740371704","0.7401969120860686","m gene 10^1","false"
"85","H1","39","Target 1","1.3521515130996704","1.0630674467885435","m gene 10^1","false"
"85","H1","40","Target 1","1.6411118507385254","1.3510457800673732","m gene 10^1","false"
"86","H2","1","Target 1","0.2018573135137558","-8.93853205592213E-4","water","false"
"86","H2","2","Target 1","0.20207975804805756","-0.0011845222330308133","water","false"
"86","H2","3","Target 1","0.20355324447155","-2.2414937127873983E-4","water","false"
"86","H2","4","Target 1","0.20386828482151031","-4.2222258305877084E-4","water","false"
"86","H2","5","Target 1","0.20383965969085693","-9.639612754525104E-4","water","false"
"86","H2","6","Target 1","0.20470573008060455","-6.110044474452489E-4","water","false"
"86","H2","7","Target 1","0.20574086904525757","-8.89790445325919E-5","water","false"
"86","H2","8","Target 1","0.20608730614185333","-2.556555096771859E-4","water","false"
"86","H2","9","Target 1","0.20702071487903595","1.6463966576507312E-4","water","false"
"86","H2","10","Target 1","0.2080676108598709","6.984220848596759E-4","water","false"
"86","H2","11","Target 1","0.20856788754463196","6.855852078803651E-4","water","false"
"86","H2","12","Target 1","0.20846673846244812","7.132256395616906E-5","water","false"
"86","H2","13","Target 1","0.20850595831871033","-4.0257114152198207E-4","water","false"
"86","H2","14","Target 1","0.2094338834285736","1.2240406600941018E-5","water","false"
"86","H2","15","Target 1","0.21014827489852905","2.135183148160272E-4","water","false"
"86","H2","16","Target 1","0.21032962203025818","-1.1824811519520499E-4","water","false"
"86","H2","17","Target 1","0.2109256088733673","-3.537483382643229E-5","water","false"
"86","H2","18","Target 1","0.21164566278457642","1.71565515642316E-4","water","false"
"86","H2","19","Target 1","0.21244502067565918","4.578098449847215E-4","water","false"
"86","H2","20","Target 1","0.21263685822486877","1.3653383245395808E-4","water","false"
"86","H2","21","Target 1","0.2135206162929535","5.071783387983167E-4","water","false"
"86","H2","22","Target 1","0.21413375437259674","6.072028567012081E-4","water","false"
"86","H2","23","Target 1","0.2147233784198761","6.837133422402078E-4","water","false"
"86","H2","24","Target 1","0.21468806266784668","1.352840284704307E-4","water","false"
"86","H2","25","Target 1","0.21462121605873108","-4.4467614238552803E-4","water","false"
"86","H2","26","Target 1","0.21522502601146698","-3.539797513899853E-4","water","false"
"86","H2","27","Target 1","0.21583561599254608","-2.565033320512419E-4","water","false"
"86","H2","28","Target 1","0.21730412542819977","6.988925418620865E-4","water","false"
"86","H2","29","Target 1","0.21784698963165283","7.286431835747923E-4","water","false"
"86","H2","30","Target 1","0.21815980970859528","5.28349698776878E-4","water","false"
"86","H2","31","Target 1","0.2184077501296997","2.6317655814095094E-4","water","false"
"86","H2","32","Target 1","0.21856056153774261","-9.71255955564995E-5","water","false"
"86","H2","33","Target 1","0.21847155690193176","-6.992437931077097E-4","water","false"
"86","H2","34","Target 1","0.21940529346466064","-2.7862079211918604E-4","water","false"
"86","H2","35","Target 1","0.22049763798713684","3.006101686166521E-4","water","false"
"86","H2","36","Target 1","0.22049365937709808","-2.164820031624634E-4","water","false"
"86","H2","37","Target 1","0.22096551954746246","-2.5773539453844167E-4","water","false"
"86","H2","38","Target 1","0.22104065120220184","-6.9571730153942E-4","water","false"
"86","H2","39","Target 1","0.22160704433918","-6.424377263016287E-4","water","false"
"86","H2","40","Target 1","0.22156290709972382","-0.0011996885274981636","water","false"
"87","H3","1","Target 1","0.19986295700073242","-4.129238437609803E-4","water","false"
"87","H3","2","Target 1","0.20031802356243134","-4.794334151571808E-4","water","false"
"87","H3","3","Target 1","0.20198775827884674","6.687251681631382E-4","water","false"
"87","H3","4","Target 1","0.20141983032226562","-4.2077892151309165E-4","water","false"
"87","H3","5","Target 1","0.20151874423027039","-8.434411466034172E-4","water","false"
"87","H3","6","Target 1","0.20248089730739594","-4.02864202572982E-4","water","false"
"87","H3","7","Target 1","0.2030617892742157","-3.4354836884830514E-4","water","false"
"87","H3","8","Target 1","0.20349204540252686","-4.34868373632262E-4","water","false"
"87","H3","9","Target 1","0.20492328703403473","4.747971247805252E-4","water","false"
"87","H3","10","Target 1","0.2056349217891693","6.648557468199937E-4","water","false"
"87","H3","11","Target 1","0.2062891125679016","7.974703924572071E-4","water","false"
"87","H3","12","Target 1","0.20638765394687653","3.744356383370076E-4","water","false"
"87","H3","13","Target 1","0.2067723125219345","2.3751808029990468E-4","water","false"
"87","H3","14","Target 1","0.20805753767490387","0.001001167100174151","water","false"
"87","H3","15","Target 1","0.20884686708450317","0.0012689203766783688","water","false"
"87","H3","16","Target 1","0.2085183709859848","4.1884814506488316E-4","water","false"
"87","H3","17","Target 1","0.20849741995334625","-1.2367902066875297E-4","water","false"
"87","H3","18","Target 1","0.2095484882593155","4.0581315220537123E-4","water","false"
"87","H3","19","Target 1","0.2102634161710739","5.991649308687078E-4","water","false"
"87","H3","20","Target 1","0.2102460116147995","6.018424149920737E-5","water","false"
"87","H3","21","Target 1","0.2100038081407547","-7.035953656407065E-4","water","false"
"87","H3","22","Target 1","0.210432767868042","-7.962117714485004E-4","water","false"
"87","H3","23","Target 1","0.21079106628894806","-9.594894836375475E-4","water","false"
"87","H3","24","Target 1","0.21103747189044952","-0.001234660015231169","water","false"
"87","H3","25","Target 1","0.21187280118465424","-9.209068541215712E-4","water","false"
"87","H3","26","Target 1","0.2122044861316681","-0.0011107980402028025","water","false"
"87","H3","27","Target 1","0.21264299750328064","-0.0011938628016853678","water","false"
"87","H3","28","Target 1","0.21318794786930084","-0.0011704885687602515","water","false"
"87","H3","29","Target 1","0.21390536427497864","-9.746482961775702E-4","water","false"
"87","H3","30","Target 1","0.21519814431667328","-2.0344438757801536E-4","water","false"
"87","H3","31","Target 1","0.2163534313440323","4.3026650668587935E-4","water","false"
"87","H3","32","Target 1","0.21668662130832672","2.4188033788522662E-4","water","false"
"87","H3","33","Target 1","0.21796445548534393","9.981383818073244E-4","water","false"
"87","H3","34","Target 1","0.2206829935312271","0.003195100294595417","water","false"
"87","H3","35","Target 1","0.22520606219768524","0.00719659282795846","water","false"
"87","H3","36","Target 1","0.23412847518920898","0.015597429686387089","water","false"
"87","H3","37","Target 1","0.2493325024843216","0.030279880848404585","water","false"
"87","H3","38","Target 1","0.2789151668548584","0.0593409690858463","water","false"
"87","H3","39","Target 1","0.3331124782562256","0.1130167043541184","water","false"
"87","H3","40","Target 1","0.4037337005138397","0.18311635047863742","water","false"
